identificatie,lat,lon,gebruiksdoel,activity_function_count,oppervlakte_m2
0518010000454500,52.081300914319584,4.320692724848845,kantoorfunctie,1,261
0518010000454502,52.0812833995919,4.3206534735522,kantoorfunctie,1,110
0518010000448981,52.06619286457906,4.317427986362301,winkelfunctie,1,432
0518010000448983,52.048458350679674,4.27674031448463,winkelfunctie,1,35
0518010000457138,52.06585648826383,4.339783406822752,onderwijsfunctie,1,7381
0518010000455405,52.07790014743199,4.311789082907949,kantoorfunctie,1,991
0518010000455423,52.073316691205136,4.303525896922087,kantoorfunctie,1,38
0518010000455455,52.084859348531204,4.307704062892304,kantoorfunctie,1,185
0518010000451957,52.071044904378404,4.3283402382109,kantoorfunctie,1,631
0518010000453636,52.061771452095655,4.249735444893682,gezondheidszorgfunctie,1,128
0518010000456544,52.05123719439016,4.2977075042098285,winkelfunctie,1,66
0518010000454570,52.089657795159226,4.304801199540964,"kantoorfunctie,woonfunctie",1,170
0518010000453646,52.09633676330763,4.264859691423763,logiesfunctie,1,67
0518010000449928,52.065900679297,4.318527556205539,winkelfunctie,1,676
0518010000449930,52.065859663319216,4.318435369951845,winkelfunctie,1,225
0518010000449063,52.09395442550173,4.309954240114684,kantoorfunctie,1,882
0518010000449932,52.06569925717592,4.31803989342499,winkelfunctie,1,354
0518010000449934,52.0646852843428,4.316299426196943,winkelfunctie,1,310
0518010000449065,52.09382780477305,4.310073587633532,kantoorfunctie,1,992
0518010000454612,52.071612738479686,4.3243531239230455,logiesfunctie,1,61
0518010000453722,52.08541989030579,4.334965551524831,winkelfunctie,1,159
0518010000457324,52.06650203191132,4.282254176566044,bijeenkomstfunctie,1,1134
0518010000457326,52.06618704765587,4.252884861713677,winkelfunctie,1,122
0518010000450000,52.10219864945769,4.279625784185398,onderwijsfunctie,1,10268
0518010000451086,52.06403487331527,4.342405155974012,kantoorfunctie,1,116
0518010000452043,52.06920518257212,4.240475309044755,onderwijsfunctie,1,2584
0518010000457359,52.07591186821713,4.279957093273753,"winkelfunctie,woonfunctie",1,118
0518010000450022,52.114050632663364,4.2831038663165835,winkelfunctie,1,65
0518010000456710,52.08357043141078,4.3058956278151905,kantoorfunctie,1,718
0518010000452061,52.04107314064538,4.3688093678990425,winkelfunctie,1,194
0518010000455593,52.078924383278874,4.33728025778124,kantoorfunctie,1,231
0518010000455595,52.05530790426147,4.242419099471657,kantoorfunctie,1,44
0518010000457403,52.09737644529972,4.269559562814456,winkelfunctie,1,62
0518010000458222,52.081044517529676,4.317233113553422,"kantoorfunctie,woonfunctie",1,859
0518010000456764,52.07310463506457,4.315766307747849,bijeenkomstfunctie,1,153
0518010000458224,52.080831069259126,4.31750116415389,kantoorfunctie,1,6445
0518010000459163,52.09158548156288,4.281119138997832,kantoorfunctie,1,144
0518010000458232,52.06609359502127,4.283602871007697,winkelfunctie,1,109
0518010000455635,52.070242237381564,4.379191471018165,logiesfunctie,1,18
0518010000455637,52.09603324058594,4.264286976971147,logiesfunctie,1,74
0518010000455639,52.09603324058594,4.264286976971147,logiesfunctie,1,74
0518010000452768,52.070536712950585,4.378204211522716,logiesfunctie,1,25
0518010000459198,52.094069139460956,4.281841966257531,kantoorfunctie,1,962
0518010000456808,52.065224212808616,4.253652754284246,kantoorfunctie,1,152
0518010000456826,52.10148040635813,4.301132959938999,"winkelfunctie,woonfunctie",1,114
0518010000452798,52.08540205111398,4.293712312680094,kantoorfunctie,1,46
0518010000456837,52.0778001592754,4.31245924206991,winkelfunctie,1,260
0518010000457497,52.077790539933815,4.277716410511063,winkelfunctie,1,70
0518010000455679,52.064369374177375,4.305449202395651,onderwijsfunctie,1,2314
0518010000458305,52.08495088518339,4.329678658680172,kantoorfunctie,1,4350
0518010000458307,52.08585879003794,4.33184756157229,kantoorfunctie,1,3101
0518010000457507,52.10532506149779,4.279359419507441,winkelfunctie,1,195
0518010000460172,52.08904298572339,4.343643698256282,winkelfunctie,1,88
0518010000459273,52.09145646170589,4.304286192113082,winkelfunctie,1,125
0518010000454784,52.083755825043035,4.331099416231194,bijeenkomstfunctie,1,31
0518010000456866,52.087864986917715,4.277148511339145,winkelfunctie,1,271
0518010000455707,52.06817093196463,4.331777030657611,kantoorfunctie,1,1789
0518010000456878,52.075439918527614,4.2714937194300635,"kantoorfunctie,woonfunctie",1,92
0518010000456884,52.06580751666059,4.252975835769032,winkelfunctie,1,89
0518010000461206,52.07287350205086,4.3105408556658205,"winkelfunctie,woonfunctie",1,155
0518010000457571,52.0775945556741,4.269737931347495,"kantoorfunctie,woonfunctie",1,104
0518010000453892,52.07010193176317,4.3798039376969236,logiesfunctie,1,33
0518010000456922,52.0399628211432,4.256301051443239,kantoorfunctie,1,147
0518010000452878,52.08228318474746,4.313223059387707,kantoorfunctie,1,90
0518010000452880,52.083567209317856,4.312973021298493,kantoorfunctie,1,331
0518010000456952,52.08936223265392,4.278222280884937,winkelfunctie,1,54
0518010000460298,52.060948874263346,4.333276200506919,"kantoorfunctie,woonfunctie",1,66
0518010000456958,52.06680060228867,4.281603551858933,kantoorfunctie,1,98
0518010000453912,52.05396870794193,4.291240657972792,bijeenkomstfunctie,1,250
0518010000454860,52.09203525628352,4.308864364282764,kantoorfunctie,1,51
0518010000458427,52.08295600685317,4.30091636076162,bijeenkomstfunctie,1,159
0518010000454876,52.06031603578771,4.3623592282122825,kantoorfunctie,1,3842
0518010000456988,52.110621675792906,4.28767444645217,"winkelfunctie,woonfunctie",1,121
0518010000457660,52.053827579211735,4.242475009496614,bijeenkomstfunctie,1,1528
0518010000452945,52.07830731131785,4.312157634144358,kantoorfunctie,1,732
0518010000459411,52.07584066837203,4.275439322761239,gezondheidszorgfunctie,1,220
0518010000454894,52.079783047246615,4.306423648490657,logiesfunctie,1,670
0518010000455799,52.0765350065667,4.314647333810724,winkelfunctie,1,46
0518010000457687,52.095173908636994,4.2700844387247505,"winkelfunctie,woonfunctie",1,63
0518010000461338,52.086254402072996,4.273626722787219,kantoorfunctie,1,168
0518010000453954,52.077388737753346,4.241877150260441,sportfunctie,1,2182
0518010000457695,52.07319023588412,4.281706609011525,"kantoorfunctie,woonfunctie",1,125
0518010000459441,52.088582439032756,4.276877150826673,winkelfunctie,1,78
0518010000458497,52.08448774588909,4.285221511098694,"kantoorfunctie,woonfunctie",1,252
0518010000458501,52.076421250074425,4.2794996813882005,winkelfunctie,1,72
0518010000455827,52.086317433321966,4.310069133108101,"kantoorfunctie,woonfunctie",1,151
0518010000453966,52.0793544427341,4.278594070110413,winkelfunctie,1,122
0518010000459463,52.076681698431656,4.292818688311574,"winkelfunctie,woonfunctie",1,93
0518010000452985,52.085898738881376,4.311723469013904,bijeenkomstfunctie,1,137
0518010000460404,52.084845568337336,4.289960527614803,kantoorfunctie,1,363
0518010000460412,52.0573214888091,4.315998051685283,"kantoorfunctie,woonfunctie",1,110
0518010000457085,52.04439834541037,4.256497004789077,winkelfunctie,1,114
0518010000461370,52.090224944511945,4.274692517217623,winkelfunctie,1,187
0518010000461384,52.064937426709356,4.2801948328158606,"winkelfunctie,woonfunctie",1,119
0518010000460415,52.101654424757434,4.318003663161064,gezondheidszorgfunctie,1,43388
0518010000455875,52.038175782579735,4.23993972814331,sportfunctie,1,400
0518010000459515,52.09723906960565,4.279115330725334,"kantoorfunctie,woonfunctie",1,244
0518010000453027,52.084372665044675,4.313702330536186,bijeenkomstfunctie,1,72
0518010000461440,52.088858067597165,4.343860589194074,winkelfunctie,1,88
0518010000454978,52.07036079595911,4.378660865146398,logiesfunctie,1,35
0518010000462182,52.079198874328206,4.268636285780507,winkelfunctie,1,128
0518010000459575,52.088656344217526,4.309754677990603,winkelfunctie,1,108
0518010000458636,52.08374156672592,4.29679270127837,winkelfunctie,1,26
0518010000460520,52.10119058398509,4.276198313006368,kantoorfunctie,1,166
0518010000462220,52.11261525350336,4.281952948956731,winkelfunctie,1,78
0518010000461482,52.08768611861024,4.310554081698242,bijeenkomstfunctie,1,43
0518010000453079,52.09632867433745,4.264743692626662,logiesfunctie,1,114
0518010000457859,52.09170345445564,4.300798693075655,"kantoorfunctie,woonfunctie",1,256
0518010000455016,52.095787664572455,4.278534050638417,kantoorfunctie,1,172
0518010000453087,52.069427230690586,4.323624197013123,winkelfunctie,1,607
0518010000459620,52.07934119531963,4.318350694410759,bijeenkomstfunctie,1,559
0518010000458679,52.05953578056242,4.265070368133325,winkelfunctie,1,152
0518010000455030,52.07138095338003,4.378264958772743,logiesfunctie,1,22
0518010000459624,52.06847826478801,4.256530878509699,"winkelfunctie,woonfunctie",1,77
0518010000455036,52.07336896308149,4.310084758649283,winkelfunctie,1,60
0518010000461528,52.113361061091304,4.28309209872328,winkelfunctie,1,114
0518010000461562,52.06697093642139,4.285332343776885,winkelfunctie,1,220
0518010000457897,52.08962977577659,4.323483159527221,"kantoorfunctie,woonfunctie",1,575
0518010000459678,52.059285640005626,4.273806709130139,"winkelfunctie,woonfunctie",1,62
0518010000460585,52.09413281696892,4.2771941318553415,bijeenkomstfunctie,1,129
0518010000457907,52.06573146248162,4.280724165846502,winkelfunctie,1,62
0518010000463188,52.07023069982662,4.278955140565907,"winkelfunctie,woonfunctie",1,80
0518010000456017,52.04602855696712,4.253734279059051,kantoorfunctie,1,982
0518010000458773,52.03336421701369,4.259092349679443,winkelfunctie,1,310
0518010000456036,52.04489976130736,4.281474008526175,winkelfunctie,1,47
0518010000463220,52.08961277050361,4.274651202525154,winkelfunctie,1,145
0518010000455100,52.06679790355585,4.245715980082957,winkelfunctie,1,100
0518010000464221,52.11261141123543,4.287349098605137,winkelfunctie,1,110
0518010000461652,52.09375074666119,4.269299670774009,"winkelfunctie,woonfunctie",1,80
0518010000459768,52.07616639992308,4.276894486601206,winkelfunctie,1,90
0518010000461654,52.09313787726988,4.270307688218492,"winkelfunctie,woonfunctie",1,126
0518010000456074,52.05977040091891,4.264351015655526,sportfunctie,1,434
0518010000458868,52.06666931309147,4.2843817953336885,winkelfunctie,1,98
0518010000464277,52.06904808943762,4.330662192903281,logiesfunctie,1,71
0518010000458036,52.07241362005226,4.282889906857858,"winkelfunctie,woonfunctie",1,111
0518010000458038,52.07468209487285,4.262718960619112,"winkelfunctie,woonfunctie",1,162
0518010000458890,52.092454015920445,4.307813025614007,"kantoorfunctie,woonfunctie",1,289
0518010000465230,52.039434285326195,4.259082313081151,onderwijsfunctie,1,3448
0518010000465242,52.092283885821686,4.325248331570758,winkelfunctie,1,107
0518010000465244,52.06868879714488,4.277340254124131,bijeenkomstfunctie,1,289
0518010000462479,52.05772322607309,4.2352388890018355,onderwijsfunctie,1,538
0518010000459852,52.08984528820063,4.274523249603392,winkelfunctie,1,160
0518010000458939,52.048296057332564,4.292033561255208,winkelfunctie,1,140
0518010000458941,52.07252670606667,4.310860408614192,winkelfunctie,1,238
0518010000464354,52.05357303919963,4.301978083542145,winkelfunctie,1,105
0518010000466221,52.074715000651246,4.2611592537479295,"winkelfunctie,woonfunctie",1,130
0518010000459866,52.044278655176356,4.256683865490293,winkelfunctie,1,125
0518010000464365,52.09170343724612,4.357060720205294,winkelfunctie,1,455
0518010000461783,52.06083678040166,4.321719395714892,"winkelfunctie,woonfunctie",1,125
0518010000458124,52.081705134361464,4.299645674688798,"kantoorfunctie,woonfunctie",1,186
0518010000465304,52.0629847940207,4.329197173487596,"winkelfunctie,woonfunctie",1,101
0518010000458985,52.09314617740598,4.313256430127707,kantoorfunctie,1,17230
0518010000461801,52.045066129080574,4.267455934097823,bijeenkomstfunctie,1,1113
0518010000459888,52.0601396078098,4.31965179940122,"kantoorfunctie,woonfunctie",1,85
0518010000465320,52.08454719739927,4.3416456961994605,winkelfunctie,1,106
0518010000460807,52.08817622872691,4.3110766771293525,"kantoorfunctie,woonfunctie",1,67
0518010000466279,52.04105595939088,4.279881780903812,bijeenkomstfunctie,1,58
0518010000464417,52.05605162467249,4.315245615211361,winkelfunctie,1,112
0518010000461829,52.064346942429005,4.3070473382845895,"winkelfunctie,woonfunctie",1,79
0518010000459904,52.111627304653375,4.288465815344678,gezondheidszorgfunctie,1,282
0518010000460825,52.08518372601301,4.283709526240177,"kantoorfunctie,woonfunctie",1,186
0518010000459910,52.077616512267554,4.270535910238235,winkelfunctie,1,154
0518010000459912,52.07797903572194,4.270173335705574,winkelfunctie,1,149
0518010000466307,52.07900812511198,4.277624994505286,winkelfunctie,1,89
0518010000459928,52.07969383739639,4.2856081902473875,"kantoorfunctie,woonfunctie",1,334
0518010000460851,52.08857958777998,4.310304191781994,"winkelfunctie,woonfunctie",1,73
0518010000464465,52.07348358671982,4.266760305780294,"kantoorfunctie,woonfunctie",1,83
0518010000459073,52.091032538245706,4.276762434586432,"kantoorfunctie,woonfunctie",1,103
0518010000463564,52.08973760921595,4.316928394047787,kantoorfunctie,1,200
0518010000461881,52.059213266788696,4.24176585903373,onderwijsfunctie,1,1830
0518010000460869,52.08601610039474,4.311838250833588,winkelfunctie,1,103
0518010000460871,52.08608961892354,4.311787996724173,bijeenkomstfunctie,1,110
0518010000463580,52.106874943236704,4.303925004880799,winkelfunctie,1,67
0518010000464495,52.05126617706119,4.305795108408472,bijeenkomstfunctie,1,113
0518010000465412,52.06439917466921,4.267149890115055,bijeenkomstfunctie,1,220
0518010000466371,52.085848171554275,4.337824981832833,winkelfunctie,1,238
0518010000462667,52.06332803790596,4.301243742430147,bijeenkomstfunctie,1,161
0518010000462675,52.111520012479566,4.280963796805729,winkelfunctie,1,94
0518010000463609,52.07287124116195,4.261353558046037,winkelfunctie,1,297
0518010000460905,52.056275693153054,4.3127818850707165,winkelfunctie,1,65
0518010000465436,52.0820305904755,4.315092313408408,kantoorfunctie,1,1340
0518010000463623,52.09234477714953,4.358057623319043,winkelfunctie,1,68
0518010000463625,52.0923335072499,4.357700717571502,winkelfunctie,1,81
0518010000464543,52.056050006525126,4.314095581938459,winkelfunctie,1,52
0518010000466432,52.106700786221765,4.272387948816182,winkelfunctie,1,235
0518010000462715,52.0920360771023,4.275095974139413,bijeenkomstfunctie,1,144
0518010000465478,52.07467325258509,4.310169966718766,winkelfunctie,1,49
0518010000467366,52.07069912743543,4.283251413872463,"winkelfunctie,woonfunctie",1,113
0518010000460968,52.07241133998705,4.251981855760096,"kantoorfunctie,woonfunctie",1,300
0518010000466452,52.08370064639481,4.3139002126063035,"kantoorfunctie,woonfunctie",1,823
0518010000466464,52.07132902480683,4.310308176623852,winkelfunctie,1,170
0518010000464605,52.08701253688846,4.275091098889011,"winkelfunctie,woonfunctie",1,116
0518010000463713,52.0835541026696,4.340488635946576,"kantoorfunctie,woonfunctie",1,285
0518010000462019,52.08421036773224,4.3414991745837614,"winkelfunctie,woonfunctie",1,113
0518010000460098,52.095189117773664,4.2659565039720215,kantoorfunctie,1,235
0518010000460102,52.09460597162882,4.277177466597378,"winkelfunctie,woonfunctie",1,172
0518010000460104,52.094561267222595,4.277141799734932,kantoorfunctie,1,75
0518010000462029,52.05197430233673,4.318064532701642,bijeenkomstfunctie,1,18
0518010000468245,52.075662425321994,4.269198804113754,winkelfunctie,1,101
0518010000462031,52.05810202387398,4.320945160518803,bijeenkomstfunctie,1,98
0518010000467416,52.04469663456421,4.281729906782867,winkelfunctie,1,68
0518010000461026,52.07435911956033,4.310162679655251,winkelfunctie,1,61
0518010000464630,52.07657819249416,4.259896199200659,"winkelfunctie,woonfunctie",1,126
0518010000467420,52.04872471091849,4.276693994473191,winkelfunctie,1,251
0518010000464634,52.07663551170896,4.259233824331762,"winkelfunctie,woonfunctie",1,128
0518010000463741,52.069082226830616,4.2883221082754535,winkelfunctie,1,140
0518010000463755,52.047838071276445,4.26776352498459,winkelfunctie,1,74
0518010000466530,52.07369962987236,4.263649052510982,"winkelfunctie,woonfunctie",1,119
0518010000462825,52.09971556073569,4.316292338091369,winkelfunctie,1,73
0518010000462075,52.084762417326566,4.330414879832935,"kantoorfunctie,woonfunctie",1,445
0518010000462833,52.073696213216586,4.324967788880073,bijeenkomstfunctie,1,207
0518010000468297,52.09043114587881,4.30558606176089,kantoorfunctie,1,275
0518010000461062,52.0483240476052,4.236156409488279,winkelfunctie,1,53
0518010000463775,52.07845724164061,4.261884467491811,winkelfunctie,1,142
0518010000463777,52.076662208239355,4.262560591011484,winkelfunctie,1,105
